appid,average_playtime_forever,average_playtime_two_weeks,median_playtime_forever,median_playtime_two_weeks
2193270,0.0,0.0,0.0,0.0
2207100,0.0,0.0,0.0,0.0
2180300,0.0,0.0,0.0,0.0
1504350,0.0,0.0,0.0,0.0
2013360,0.0,0.0,0.0,0.0
2143620,0.0,0.0,0.0,0.0
1810580,508.0,508.0,454.0,454.0
2195560,0.0,0.0,0.0,0.0
2195670,0.0,0.0,0.0,0.0
2007700,0.0,0.0,0.0,0.0
2194910,0.0,0.0,0.0,0.0
2149520,0.0,0.0,0.0,0.0
2189930,0.0,0.0,0.0,0.0
2167220,0.0,0.0,0.0,0.0
1945310,0.0,0.0,0.0,0.0
2190740,0.0,0.0,0.0,0.0
1414650,0.0,0.0,0.0,0.0
2193010,0.0,0.0,0.0,0.0
2219030,0.0,0.0,0.0,0.0
1809740,0.0,0.0,0.0,0.0
2088170,0.0,0.0,0.0,0.0
2189300,0.0,0.0,0.0,0.0
2204970,0.0,0.0,0.0,0.0
2182740,0.0,0.0,0.0,0.0
1632750,0.0,0.0,0.0,0.0
1454540,0.0,0.0,0.0,0.0
1834640,0.0,0.0,0.0,0.0
1671410,0.0,0.0,0.0,0.0
2020950,0.0,0.0,0.0,0.0
2108290,0.0,0.0,0.0,0.0
2144530,0.0,0.0,0.0,0.0
1393560,0.0,0.0,0.0,0.0
2138000,0.0,0.0,0.0,0.0
2180070,0.0,0.0,0.0,0.0
2173890,0.0,0.0,0.0,0.0
1723560,0.0,0.0,0.0,0.0
2204710,0.0,0.0,0.0,0.0
1768010,0.0,0.0,0.0,0.0
1954930,0.0,0.0,0.0,0.0
2202880,0.0,0.0,0.0,0.0
748020,0.0,0.0,0.0,0.0
2169250,0.0,0.0,0.0,0.0
1297490,0.0,0.0,0.0,0.0
1998140,0.0,0.0,0.0,0.0
2204960,0.0,0.0,0.0,0.0
1336180,0.0,0.0,0.0,0.0
2065200,0.0,0.0,0.0,0.0
2195690,0.0,0.0,0.0,0.0
2141900,0.0,0.0,0.0,0.0
2185890,0.0,0.0,0.0,0.0
2203170,0.0,0.0,0.0,0.0
1711620,0.0,0.0,0.0,0.0
2176070,0.0,0.0,0.0,0.0
2191820,0.0,0.0,0.0,0.0
2204860,0.0,0.0,0.0,0.0
1007960,0.0,0.0,0.0,0.0
1479850,0.0,0.0,0.0,0.0
2147370,0.0,0.0,0.0,0.0
1924460,0.0,0.0,0.0,0.0
1775720,0.0,0.0,0.0,0.0
2197950,0.0,0.0,0.0,0.0
1669330,0.0,0.0,0.0,0.0
2179790,0.0,0.0,0.0,0.0
2201450,0.0,0.0,0.0,0.0
2123100,0.0,0.0,0.0,0.0
2105760,0.0,0.0,0.0,0.0
2140460,0.0,0.0,0.0,0.0
1361210,409.0,409.0,318.0,318.0
707950,0.0,0.0,0.0,0.0
1900410,0.0,0.0,0.0,0.0
2094750,0.0,0.0,0.0,0.0
2205100,0.0,0.0,0.0,0.0
2195060,0.0,0.0,0.0,0.0
2093540,0.0,0.0,0.0,0.0
2102870,0.0,0.0,0.0,0.0
2221180,0.0,0.0,0.0,0.0
2154800,0.0,0.0,0.0,0.0
715400,179.0,179.0,179.0,179.0
2196950,0.0,0.0,0.0,0.0
1338580,0.0,0.0,0.0,0.0
2196170,0.0,0.0,0.0,0.0
1955100,0.0,0.0,0.0,0.0
2205500,0.0,0.0,0.0,0.0
2212530,0.0,0.0,0.0,0.0
2096610,0.0,0.0,0.0,0.0
2205490,0.0,0.0,0.0,0.0
2115590,0.0,0.0,0.0,0.0
1210540,0.0,0.0,0.0,0.0
2185080,0.0,0.0,0.0,0.0
1107340,0.0,0.0,0.0,0.0
2064090,0.0,0.0,0.0,0.0
1593780,0.0,0.0,0.0,0.0
1921840,0.0,0.0,0.0,0.0
2167900,0.0,0.0,0.0,0.0
2177940,0.0,0.0,0.0,0.0
2204030,0.0,0.0,0.0,0.0
2206830,0.0,0.0,0.0,0.0
1881420,0.0,0.0,0.0,0.0
1708990,0.0,0.0,0.0,0.0
2155010,0.0,0.0,0.0,0.0
2133670,0.0,0.0,0.0,0.0
1833490,0.0,0.0,0.0,0.0
2218260,0.0,0.0,0.0,0.0
2012100,0.0,0.0,0.0,0.0
1494450,0.0,0.0,0.0,0.0
2206460,0.0,0.0,0.0,0.0
2188180,0.0,0.0,0.0,0.0
1813330,0.0,0.0,0.0,0.0
2021280,0.0,0.0,0.0,0.0
2197600,0.0,0.0,0.0,0.0
2155310,0.0,0.0,0.0,0.0
966190,0.0,0.0,0.0,0.0
1589680,0.0,0.0,0.0,0.0
2182940,0.0,0.0,0.0,0.0
2219380,0.0,0.0,0.0,0.0
2206700,0.0,0.0,0.0,0.0
2214020,0.0,0.0,0.0,0.0
2074480,0.0,0.0,0.0,0.0
2204720,0.0,0.0,0.0,0.0
2133070,0.0,0.0,0.0,0.0
1205520,583.0,583.0,752.0,752.0
2057830,0.0,0.0,0.0,0.0
2207110,0.0,0.0,0.0,0.0
2170240,0.0,0.0,0.0,0.0
1657230,0.0,0.0,0.0,0.0
2204590,0.0,0.0,0.0,0.0
2197160,0.0,0.0,0.0,0.0
2196440,0.0,0.0,0.0,0.0
2209810,0.0,0.0,0.0,0.0
2114180,0.0,0.0,0.0,0.0
2133220,0.0,0.0,0.0,0.0
2203640,0.0,0.0,0.0,0.0
2206580,0.0,0.0,0.0,0.0
2143290,0.0,0.0,0.0,0.0
2203610,0.0,0.0,0.0,0.0
2140410,0.0,0.0,0.0,0.0
2196540,0.0,0.0,0.0,0.0
2194670,0.0,0.0,0.0,0.0
2209800,0.0,0.0,0.0,0.0
1738890,0.0,0.0,0.0,0.0
2147260,0.0,0.0,0.0,0.0
2196140,0.0,0.0,0.0,0.0
2091190,0.0,0.0,0.0,0.0
2162380,0.0,0.0,0.0,0.0
2193370,0.0,0.0,0.0,0.0
2199830,0.0,0.0,0.0,0.0
2115620,0.0,0.0,0.0,0.0
1966690,0.0,0.0,0.0,0.0
2187560,0.0,0.0,0.0,0.0
2184180,0.0,0.0,0.0,0.0
2187030,0.0,0.0,0.0,0.0
2221900,0.0,0.0,0.0,0.0
1947070,0.0,0.0,0.0,0.0
1839050,0.0,0.0,0.0,0.0
1257280,0.0,0.0,0.0,0.0
1580500,0.0,0.0,0.0,0.0
2181480,0.0,0.0,0.0,0.0
1266340,0.0,0.0,0.0,0.0
2195340,0.0,0.0,0.0,0.0
2106810,0.0,0.0,0.0,0.0
1977050,0.0,0.0,0.0,0.0
2223370,0.0,0.0,0.0,0.0
1962430,0.0,0.0,0.0,0.0
2193130,0.0,0.0,0.0,0.0
2115400,0.0,0.0,0.0,0.0
2225350,0.0,0.0,0.0,0.0
1870670,0.0,0.0,0.0,0.0
2218640,0.0,0.0,0.0,0.0
1962663,0.0,0.0,0.0,0.0
2185900,0.0,0.0,0.0,0.0
2183230,0.0,0.0,0.0,0.0
2211190,0.0,0.0,0.0,0.0
2196930,0.0,0.0,0.0,0.0
2126500,0.0,0.0,0.0,0.0
2177810,0.0,0.0,0.0,0.0
2212200,0.0,0.0,0.0,0.0
1782120,206.0,206.0,206.0,206.0
2166540,0.0,0.0,0.0,0.0
973070,0.0,0.0,0.0,0.0
2193670,0.0,0.0,0.0,0.0
2189490,0.0,0.0,0.0,0.0
1985350,0.0,0.0,0.0,0.0
1305640,0.0,0.0,0.0,0.0
1667320,0.0,0.0,0.0,0.0
2167890,0.0,0.0,0.0,0.0
2184200,0.0,0.0,0.0,0.0
1998250,0.0,0.0,0.0,0.0
2195630,0.0,0.0,0.0,0.0
2158820,0.0,0.0,0.0,0.0
1867790,0.0,0.0,0.0,0.0
2154330,0.0,0.0,0.0,0.0
2026330,0.0,0.0,0.0,0.0
2128390,0.0,0.0,0.0,0.0
2204410,0.0,0.0,0.0,0.0
2161120,0.0,0.0,0.0,0.0
2183530,0.0,0.0,0.0,0.0
2225590,0.0,0.0,0.0,0.0
2207060,0.0,0.0,0.0,0.0
1461810,0.0,0.0,0.0,0.0
2203350,0.0,0.0,0.0,0.0
2211780,0.0,0.0,0.0,0.0
2132460,0.0,0.0,0.0,0.0
1961250,0.0,0.0,0.0,0.0
2070220,0.0,0.0,0.0,0.0
1817190,644.0,644.0,644.0,644.0
1688520,0.0,0.0,0.0,0.0
1860160,0.0,0.0,0.0,0.0
2188660,0.0,0.0,0.0,0.0
2139800,0.0,0.0,0.0,0.0
973230,470.0,470.0,470.0,470.0
2192870,0.0,0.0,0.0,0.0
2122110,0.0,0.0,0.0,0.0
2202720,0.0,0.0,0.0,0.0
2158270,0.0,0.0,0.0,0.0
1063660,0.0,0.0,0.0,0.0
2167790,0.0,0.0,0.0,0.0
2154990,0.0,0.0,0.0,0.0
1774110,0.0,0.0,0.0,0.0
2207040,0.0,0.0,0.0,0.0
2188010,0.0,0.0,0.0,0.0
2106390,0.0,0.0,0.0,0.0
2162050,0.0,0.0,0.0,0.0
823230,0.0,0.0,0.0,0.0
2163560,0.0,0.0,0.0,0.0
2128220,0.0,0.0,0.0,0.0
1731260,0.0,0.0,0.0,0.0
2194950,0.0,0.0,0.0,0.0
2206480,0.0,0.0,0.0,0.0
1943230,0.0,0.0,0.0,0.0
1358840,0.0,0.0,0.0,0.0
1618580,0.0,0.0,0.0,0.0
1929900,0.0,0.0,0.0,0.0
2168870,0.0,0.0,0.0,0.0
2107710,0.0,0.0,0.0,0.0
2150530,0.0,0.0,0.0,0.0
1475330,0.0,0.0,0.0,0.0
2187190,0.0,0.0,0.0,0.0
2220790,0.0,0.0,0.0,0.0
1964360,0.0,0.0,0.0,0.0
2207050,0.0,0.0,0.0,0.0
2207080,0.0,0.0,0.0,0.0
2193650,0.0,0.0,0.0,0.0
2123290,0.0,0.0,0.0,0.0
2207120,0.0,0.0,0.0,0.0
2081850,0.0,0.0,0.0,0.0
2201830,0.0,0.0,0.0,0.0
2157860,0.0,0.0,0.0,0.0
2196770,0.0,0.0,0.0,0.0
2191270,0.0,0.0,0.0,0.0
1907830,0.0,0.0,0.0,0.0
2204460,0.0,0.0,0.0,0.0
2156280,0.0,0.0,0.0,0.0
2206180,0.0,0.0,0.0,0.0
2102330,0.0,0.0,0.0,0.0
1949100,0.0,0.0,0.0,0.0
2169420,0.0,0.0,0.0,0.0
2218800,0.0,0.0,0.0,0.0
801550,0.0,0.0,0.0,0.0
2171290,0.0,0.0,0.0,0.0
1887010,0.0,0.0,0.0,0.0
1493520,0.0,0.0,0.0,0.0
2147020,0.0,0.0,0.0,0.0
2172190,0.0,0.0,0.0,0.0
2186940,0.0,0.0,0.0,0.0
2205950,0.0,0.0,0.0,0.0
2168090,0.0,0.0,0.0,0.0
2207690,0.0,0.0,0.0,0.0
2016610,0.0,0.0,0.0,0.0
2214800,0.0,0.0,0.0,0.0
2200700,0.0,0.0,0.0,0.0
2159520,0.0,0.0,0.0,0.0
2203770,0.0,0.0,0.0,0.0
2192520,0.0,0.0,0.0,0.0
1687710,0.0,0.0,0.0,0.0
2163890,0.0,0.0,0.0,0.0
2121130,0.0,0.0,0.0,0.0
2136620,0.0,0.0,0.0,0.0
2203630,0.0,0.0,0.0,0.0
2160680,0.0,0.0,0.0,0.0
2204500,0.0,0.0,0.0,0.0
1899950,0.0,0.0,0.0,0.0
2016620,0.0,0.0,0.0,0.0
2222280,0.0,0.0,0.0,0.0
2069480,0.0,0.0,0.0,0.0
1360390,0.0,0.0,0.0,0.0
2199810,0.0,0.0,0.0,0.0
2202890,0.0,0.0,0.0,0.0
2197090,0.0,0.0,0.0,0.0
1117200,0.0,0.0,0.0,0.0
1269370,94.0,94.0,94.0,94.0
1881440,0.0,0.0,0.0,0.0
2188490,0.0,0.0,0.0,0.0
2134640,0.0,0.0,0.0,0.0
2206680,0.0,0.0,0.0,0.0
2190420,0.0,0.0,0.0,0.0
2199380,0.0,0.0,0.0,0.0
2166990,0.0,0.0,0.0,0.0
2208230,0.0,0.0,0.0,0.0
1732920,0.0,0.0,0.0,0.0
1745820,0.0,0.0,0.0,0.0
1990690,0.0,0.0,0.0,0.0
2192290,0.0,0.0,0.0,0.0
2183010,0.0,0.0,0.0,0.0
2207070,0.0,0.0,0.0,0.0
1479400,0.0,0.0,0.0,0.0
2209910,0.0,0.0,0.0,0.0
1630110,0.0,0.0,0.0,0.0
2199230,0.0,0.0,0.0,0.0
2216180,0.0,0.0,0.0,0.0
2211120,0.0,0.0,0.0,0.0
2190070,0.0,0.0,0.0,0.0
2205270,0.0,0.0,0.0,0.0
2163060,0.0,0.0,0.0,0.0
2214840,0.0,0.0,0.0,0.0
2208930,0.0,0.0,0.0,0.0
2171920,0.0,0.0,0.0,0.0
1711610,0.0,0.0,0.0,0.0
2157070,0.0,0.0,0.0,0.0
2007270,0.0,0.0,0.0,0.0
2151710,0.0,0.0,0.0,0.0
1491000,0.0,0.0,0.0,0.0
2188820,0.0,0.0,0.0,0.0
2150180,0.0,0.0,0.0,0.0
2217980,0.0,0.0,0.0,0.0
2148700,0.0,0.0,0.0,0.0
2181820,0.0,0.0,0.0,0.0
2201110,0.0,0.0,0.0,0.0
1394460,0.0,0.0,0.0,0.0
1937510,0.0,0.0,0.0,0.0
2210410,0.0,0.0,0.0,0.0
2200390,0.0,0.0,0.0,0.0
2185290,0.0,0.0,0.0,0.0
2020860,0.0,0.0,0.0,0.0
2199250,0.0,0.0,0.0,0.0
2192700,0.0,0.0,0.0,0.0
2204450,0.0,0.0,0.0,0.0
1286580,19.0,19.0,19.0,19.0
2181340,0.0,0.0,0.0,0.0
2231220,0.0,0.0,0.0,0.0
2000490,0.0,0.0,0.0,0.0
1977640,0.0,0.0,0.0,0.0
2203690,0.0,0.0,0.0,0.0
2101440,0.0,0.0,0.0,0.0
2130540,0.0,0.0,0.0,0.0
1065310,185.0,185.0,229.0,229.0
1956180,0.0,0.0,0.0,0.0
2206720,0.0,0.0,0.0,0.0
2209610,0.0,0.0,0.0,0.0
2195530,0.0,0.0,0.0,0.0
2182420,0.0,0.0,0.0,0.0
2182960,0.0,0.0,0.0,0.0
1722580,0.0,0.0,0.0,0.0
2203700,0.0,0.0,0.0,0.0
2184420,0.0,0.0,0.0,0.0
2131920,0.0,0.0,0.0,0.0
2177450,0.0,0.0,0.0,0.0
2093950,0.0,0.0,0.0,0.0
2225780,0.0,0.0,0.0,0.0
2148830,0.0,0.0,0.0,0.0
2215180,0.0,0.0,0.0,0.0
2212970,0.0,0.0,0.0,0.0
2174940,0.0,0.0,0.0,0.0
2157050,0.0,0.0,0.0,0.0
1967520,0.0,0.0,0.0,0.0
2174170,0.0,0.0,0.0,0.0
2206450,0.0,0.0,0.0,0.0
2232020,0.0,0.0,0.0,0.0
2211660,0.0,0.0,0.0,0.0
2181440,0.0,0.0,0.0,0.0
2127190,0.0,0.0,0.0,0.0
2210810,0.0,0.0,0.0,0.0
2212280,0.0,0.0,0.0,0.0
2112020,0.0,0.0,0.0,0.0
2025520,0.0,0.0,0.0,0.0
2205130,0.0,0.0,0.0,0.0
2183960,0.0,0.0,0.0,0.0
2175250,0.0,0.0,0.0,0.0
2121630,0.0,0.0,0.0,0.0
2172510,0.0,0.0,0.0,0.0
1140440,37.0,0.0,18.0,0.0
2167880,0.0,0.0,0.0,0.0
2116890,0.0,0.0,0.0,0.0
2126990,0.0,0.0,0.0,0.0
2084050,0.0,0.0,0.0,0.0
2209470,0.0,0.0,0.0,0.0
2053080,0.0,0.0,0.0,0.0
2199240,0.0,0.0,0.0,0.0
2209580,0.0,0.0,0.0,0.0
1431890,0.0,0.0,0.0,0.0
1642970,0.0,0.0,0.0,0.0
2187690,0.0,0.0,0.0,0.0
2222400,0.0,0.0,0.0,0.0
2217210,0.0,0.0,0.0,0.0
2176670,0.0,0.0,0.0,0.0
2191320,0.0,0.0,0.0,0.0
2212660,0.0,0.0,0.0,0.0
2162890,0.0,0.0,0.0,0.0
2143410,0.0,0.0,0.0,0.0
2205710,0.0,0.0,0.0,0.0
1923380,0.0,0.0,0.0,0.0
1984140,0.0,0.0,0.0,0.0
2203620,0.0,0.0,0.0,0.0
2203140,0.0,0.0,0.0,0.0
2146720,0.0,0.0,0.0,0.0
2203680,0.0,0.0,0.0,0.0
1839780,0.0,0.0,0.0,0.0
844670,0.0,0.0,0.0,0.0
2104850,0.0,0.0,0.0,0.0
1536890,0.0,0.0,0.0,0.0
2056320,0.0,0.0,0.0,0.0
1715040,0.0,0.0,0.0,0.0
2211870,0.0,0.0,0.0,0.0
2181830,0.0,0.0,0.0,0.0
1527890,0.0,0.0,0.0,0.0
2155460,0.0,0.0,0.0,0.0
2226340,0.0,0.0,0.0,0.0
2207540,0.0,0.0,0.0,0.0
2173740,0.0,0.0,0.0,0.0
1882550,0.0,0.0,0.0,0.0
2015650,0.0,0.0,0.0,0.0
2184410,0.0,0.0,0.0,0.0
2206690,0.0,0.0,0.0,0.0
2186380,0.0,0.0,0.0,0.0
2072170,0.0,0.0,0.0,0.0
2154840,0.0,0.0,0.0,0.0
2208390,0.0,0.0,0.0,0.0
2188300,0.0,0.0,0.0,0.0
2225930,0.0,0.0,0.0,0.0
1943540,0.0,0.0,0.0,0.0
2058800,0.0,0.0,0.0,0.0
2167770,0.0,0.0,0.0,0.0
2189910,0.0,0.0,0.0,0.0
2121900,0.0,0.0,0.0,0.0
2167930,0.0,0.0,0.0,0.0
2188260,0.0,0.0,0.0,0.0
2171100,0.0,0.0,0.0,0.0
1937180,0.0,0.0,0.0,0.0
1913690,0.0,0.0,0.0,0.0
2208950,0.0,0.0,0.0,0.0
1891430,0.0,0.0,0.0,0.0
2126600,0.0,0.0,0.0,0.0
1397070,0.0,0.0,0.0,0.0
1673460,0.0,0.0,0.0,0.0
2214940,0.0,0.0,0.0,0.0
2164580,0.0,0.0,0.0,0.0
1848360,0.0,0.0,0.0,0.0
2091730,0.0,0.0,0.0,0.0
2210780,0.0,0.0,0.0,0.0
2211500,0.0,0.0,0.0,0.0
1231840,0.0,0.0,0.0,0.0
1833620,0.0,0.0,0.0,0.0
2097790,0.0,0.0,0.0,0.0
1588610,0.0,0.0,0.0,0.0
2203660,0.0,0.0,0.0,0.0
2203130,0.0,0.0,0.0,0.0
2109630,0.0,0.0,0.0,0.0
2198980,0.0,0.0,0.0,0.0
2214050,0.0,0.0,0.0,0.0
2210450,0.0,0.0,0.0,0.0
2189580,0.0,0.0,0.0,0.0
2184390,0.0,0.0,0.0,0.0
2205740,0.0,0.0,0.0,0.0
2174160,0.0,0.0,0.0,0.0
2203430,0.0,0.0,0.0,0.0
2112010,0.0,0.0,0.0,0.0
2191620,0.0,0.0,0.0,0.0
2146270,0.0,0.0,0.0,0.0
2205700,0.0,0.0,0.0,0.0
2193100,0.0,0.0,0.0,0.0
2189620,0.0,0.0,0.0,0.0
2190590,0.0,0.0,0.0,0.0
2160500,0.0,0.0,0.0,0.0
2080950,0.0,0.0,0.0,0.0
2212850,0.0,0.0,0.0,0.0
2219750,0.0,0.0,0.0,0.0
2208170,0.0,0.0,0.0,0.0
2222200,0.0,0.0,0.0,0.0
2184400,0.0,0.0,0.0,0.0
2203780,0.0,0.0,0.0,0.0
2209330,0.0,0.0,0.0,0.0
1589300,0.0,0.0,0.0,0.0
2216440,0.0,0.0,0.0,0.0
2060740,0.0,0.0,0.0,0.0
2135920,0.0,0.0,0.0,0.0
2113770,0.0,0.0,0.0,0.0
2004380,0.0,0.0,0.0,0.0
1550870,0.0,0.0,0.0,0.0
2128770,0.0,0.0,0.0,0.0
1901170,0.0,0.0,0.0,0.0
1979340,0.0,0.0,0.0,0.0
1917020,0.0,0.0,0.0,0.0
2200590,0.0,0.0,0.0,0.0
2181600,0.0,0.0,0.0,0.0
2176760,0.0,0.0,0.0,0.0
2155060,0.0,0.0,0.0,0.0
2198460,0.0,0.0,0.0,0.0
2179100,0.0,0.0,0.0,0.0
2207160,0.0,0.0,0.0,0.0
2059350,0.0,0.0,0.0,0.0
2101370,0.0,0.0,0.0,0.0
2211960,0.0,0.0,0.0,0.0
2179380,0.0,0.0,0.0,0.0
2105980,0.0,0.0,0.0,0.0
2192370,0.0,0.0,0.0,0.0
2204040,0.0,0.0,0.0,0.0
2130500,0.0,0.0,0.0,0.0
2202070,0.0,0.0,0.0,0.0
1983690,0.0,0.0,0.0,0.0
1400610,0.0,0.0,0.0,0.0
2188220,0.0,0.0,0.0,0.0
2054810,0.0,0.0,0.0,0.0
1926670,0.0,0.0,0.0,0.0
2214740,0.0,0.0,0.0,0.0
2094760,0.0,0.0,0.0,0.0
2217440,0.0,0.0,0.0,0.0
1972460,0.0,0.0,0.0,0.0
2177160,0.0,0.0,0.0,0.0
2202270,0.0,0.0,0.0,0.0
2199570,0.0,0.0,0.0,0.0
1919140,0.0,0.0,0.0,0.0
1981700,0.0,0.0,0.0,0.0
2205190,0.0,0.0,0.0,0.0
2191140,0.0,0.0,0.0,0.0
1901330,0.0,0.0,0.0,0.0
2203720,0.0,0.0,0.0,0.0
2014870,0.0,0.0,0.0,0.0
2141230,0.0,0.0,0.0,0.0
1910490,0.0,0.0,0.0,0.0
2211750,0.0,0.0,0.0,0.0
2151580,0.0,0.0,0.0,0.0
2209680,0.0,0.0,0.0,0.0
2209990,0.0,0.0,0.0,0.0
2216030,0.0,0.0,0.0,0.0
2131080,0.0,0.0,0.0,0.0
2207600,0.0,0.0,0.0,0.0
2223000,0.0,0.0,0.0,0.0
2063370,0.0,0.0,0.0,0.0
2100470,0.0,0.0,0.0,0.0
2177720,0.0,0.0,0.0,0.0
2213460,0.0,0.0,0.0,0.0
2220350,0.0,0.0,0.0,0.0
2220330,0.0,0.0,0.0,0.0
2197130,0.0,0.0,0.0,0.0
2113570,0.0,0.0,0.0,0.0
2186240,0.0,0.0,0.0,0.0
2175350,0.0,0.0,0.0,0.0
776270,0.0,0.0,0.0,0.0
2074890,0.0,0.0,0.0,0.0
2202510,0.0,0.0,0.0,0.0
2179990,0.0,0.0,0.0,0.0
2185470,0.0,0.0,0.0,0.0
2190130,0.0,0.0,0.0,0.0
2213200,0.0,0.0,0.0,0.0
2219270,0.0,0.0,0.0,0.0
2177260,0.0,0.0,0.0,0.0
2011730,0.0,0.0,0.0,0.0
1527630,0.0,0.0,0.0,0.0
2219650,0.0,0.0,0.0,0.0
2001730,0.0,0.0,0.0,0.0
2012140,0.0,0.0,0.0,0.0
2195090,0.0,0.0,0.0,0.0
2026750,0.0,0.0,0.0,0.0
1895950,0.0,0.0,0.0,0.0
2161730,0.0,0.0,0.0,0.0
1913680,0.0,0.0,0.0,0.0
2218420,0.0,0.0,0.0,0.0
2062750,0.0,0.0,0.0,0.0
1988930,0.0,0.0,0.0,0.0
2218440,0.0,0.0,0.0,0.0
2215820,0.0,0.0,0.0,0.0
2167910,0.0,0.0,0.0,0.0
2222910,0.0,0.0,0.0,0.0
2154960,0.0,0.0,0.0,0.0
2200240,0.0,0.0,0.0,0.0
1846380,647.0,647.0,907.0,907.0
2009720,0.0,0.0,0.0,0.0
2186500,0.0,0.0,0.0,0.0
1912380,0.0,0.0,0.0,0.0
2221260,0.0,0.0,0.0,0.0
2204600,0.0,0.0,0.0,0.0
2175110,0.0,0.0,0.0,0.0
2208330,0.0,0.0,0.0,0.0
1362120,0.0,0.0,0.0,0.0
1924910,0.0,0.0,0.0,0.0
2172600,0.0,0.0,0.0,0.0
2154640,0.0,0.0,0.0,0.0
2223380,0.0,0.0,0.0,0.0
2230460,0.0,0.0,0.0,0.0
2098600,0.0,0.0,0.0,0.0
1847510,0.0,0.0,0.0,0.0
2200930,0.0,0.0,0.0,0.0
580640,0.0,0.0,0.0,0.0
2215080,0.0,0.0,0.0,0.0
2220450,0.0,0.0,0.0,0.0
1949960,0.0,0.0,0.0,0.0
2194700,0.0,0.0,0.0,0.0
2216010,0.0,0.0,0.0,0.0
1993150,0.0,0.0,0.0,0.0
2182820,0.0,0.0,0.0,0.0
2180310,0.0,0.0,0.0,0.0
2165180,0.0,0.0,0.0,0.0
1512390,0.0,0.0,0.0,0.0
2198740,0.0,0.0,0.0,0.0
2098130,0.0,0.0,0.0,0.0
2057220,0.0,0.0,0.0,0.0
1951530,0.0,0.0,0.0,0.0
2125800,0.0,0.0,0.0,0.0
1956310,0.0,0.0,0.0,0.0
1604600,0.0,0.0,0.0,0.0
2218660,0.0,0.0,0.0,0.0
1876530,0.0,0.0,0.0,0.0
2175000,0.0,0.0,0.0,0.0
2200250,0.0,0.0,0.0,0.0
2188890,0.0,0.0,0.0,0.0
1817120,0.0,0.0,0.0,0.0
1961370,0.0,0.0,0.0,0.0
2162210,0.0,0.0,0.0,0.0
1648760,0.0,0.0,0.0,0.0
2186490,0.0,0.0,0.0,0.0
2218830,0.0,0.0,0.0,0.0
1662080,0.0,0.0,0.0,0.0
2095430,0.0,0.0,0.0,0.0
2161900,0.0,0.0,0.0,0.0
2218850,0.0,0.0,0.0,0.0
1509650,0.0,0.0,0.0,0.0
1492320,0.0,0.0,0.0,0.0
2197780,0.0,0.0,0.0,0.0
2192500,0.0,0.0,0.0,0.0
1614310,0.0,0.0,0.0,0.0
1768570,0.0,0.0,0.0,0.0
2218630,0.0,0.0,0.0,0.0
1165230,0.0,0.0,0.0,0.0
2119160,0.0,0.0,0.0,0.0
1717990,0.0,0.0,0.0,0.0
2220810,0.0,0.0,0.0,0.0
2230600,0.0,0.0,0.0,0.0
2194510,0.0,0.0,0.0,0.0
1914790,0.0,0.0,0.0,0.0
2195920,0.0,0.0,0.0,0.0
2185770,0.0,0.0,0.0,0.0
2177730,0.0,0.0,0.0,0.0
2133980,0.0,0.0,0.0,0.0
2205510,0.0,0.0,0.0,0.0
2100780,0.0,0.0,0.0,0.0
2223470,0.0,0.0,0.0,0.0
1168690,0.0,0.0,0.0,0.0
2213730,0.0,0.0,0.0,0.0
2076510,0.0,0.0,0.0,0.0
2209370,0.0,0.0,0.0,0.0
2215300,0.0,0.0,0.0,0.0
1968610,0.0,0.0,0.0,0.0
2154350,0.0,0.0,0.0,0.0
2172630,0.0,0.0,0.0,0.0
2174780,0.0,0.0,0.0,0.0
1076120,0.0,0.0,0.0,0.0
2093640,0.0,0.0,0.0,0.0
2061710,0.0,0.0,0.0,0.0
2207020,0.0,0.0,0.0,0.0
2112000,0.0,0.0,0.0,0.0
2214750,0.0,0.0,0.0,0.0
1936940,0.0,0.0,0.0,0.0
2214250,0.0,0.0,0.0,0.0
1642790,0.0,0.0,0.0,0.0
2181430,0.0,0.0,0.0,0.0
2223920,0.0,0.0,0.0,0.0
1836390,0.0,0.0,0.0,0.0
2154630,0.0,0.0,0.0,0.0
2163620,0.0,0.0,0.0,0.0
2086440,0.0,0.0,0.0,0.0
2183500,0.0,0.0,0.0,0.0
2129490,0.0,0.0,0.0,0.0
961200,236.0,236.0,274.0,274.0
2124210,0.0,0.0,0.0,0.0
2181450,0.0,0.0,0.0,0.0
2091500,0.0,0.0,0.0,0.0
1730260,0.0,0.0,0.0,0.0
1274230,0.0,0.0,0.0,0.0
2090800,0.0,0.0,0.0,0.0
2217100,0.0,0.0,0.0,0.0
2237540,0.0,0.0,0.0,0.0
2188650,0.0,0.0,0.0,0.0
2211970,0.0,0.0,0.0,0.0
2149830,0.0,0.0,0.0,0.0
1963080,0.0,0.0,0.0,0.0
2077720,0.0,0.0,0.0,0.0
2179450,0.0,0.0,0.0,0.0
2105020,0.0,0.0,0.0,0.0
2205460,0.0,0.0,0.0,0.0
1925770,0.0,0.0,0.0,0.0
2128310,0.0,0.0,0.0,0.0
1770950,0.0,0.0,0.0,0.0
2100370,0.0,0.0,0.0,0.0
2202300,0.0,0.0,0.0,0.0
2124440,0.0,0.0,0.0,0.0
2002540,0.0,0.0,0.0,0.0
2217540,0.0,0.0,0.0,0.0
2191230,0.0,0.0,0.0,0.0
2135970,0.0,0.0,0.0,0.0
