appid,windows,mac,linux
1210550,True,False,False
2064180,True,False,False
1419750,True,False,False
2063700,True,True,True
2072690,True,False,False
1787500,True,False,False
1928410,True,False,False
2075130,True,False,False
1565890,True,False,False
2005320,True,False,False
1911900,True,False,False
2083720,True,False,False
1916380,True,False,False
1070260,True,False,False
1915040,True,False,False
2003760,True,False,False
2074760,True,False,False
1811950,True,False,False
1832110,True,False,False
2085490,True,False,False
287310,True,False,False
1618510,True,True,True
1428770,True,False,False
1652120,True,True,True
2083330,True,False,False
2070980,True,False,False
1681110,True,False,False
1805680,True,False,False
1996780,True,True,True
1857910,True,False,False
2018420,True,True,False
2088370,True,False,False
1987140,True,False,False
2066420,True,False,False
362670,True,False,False
2086890,True,False,False
1263620,True,False,False
2071340,True,False,False
1492750,True,False,False
1741160,True,False,False
1612770,True,False,False
1136370,True,False,False
2089340,True,False,False
2083760,True,False,False
2078480,True,False,False
2017060,True,False,False
2075760,True,False,False
2064320,True,False,False
1937360,True,False,False
1931870,True,False,False
2083260,True,False,False
1435470,True,False,True
2027440,True,False,False
2085550,True,False,False
1896810,True,False,False
2067950,True,False,False
1989850,True,True,True
2085460,True,False,False
2057710,True,False,False
2026140,True,False,False
2000980,True,False,False
1631900,True,True,True
1675130,True,False,False
2073520,True,False,False
2008260,True,False,False
2082480,True,False,False
2084040,True,False,False
1516680,True,False,False
2067300,True,False,False
2082400,True,False,False
2077330,True,False,False
2077950,True,False,False
2011190,True,False,False
2098490,True,False,False
1941360,True,False,False
1730750,True,False,False
2071350,True,False,False
2067000,True,False,False
2026990,True,False,False
1722750,True,False,False
1943470,True,False,False
1921770,True,False,False
1013570,True,True,False
2027270,True,False,False
1945820,True,True,False
2007180,True,False,False
2050940,True,False,False
2104060,True,False,False
2099710,True,False,False
1947940,True,False,False
1710670,True,False,False
2089490,True,False,False
1596360,True,False,False
1823670,True,False,False
1907720,True,False,False
2098180,True,False,False
1776580,True,False,False
1889050,True,False,False
2068950,True,False,False
1933320,True,False,False
1295920,True,False,False
1878920,True,False,False
2009300,True,False,False
1919310,True,False,False
1850100,True,False,False
1673020,True,False,True
2058610,True,False,False
2094340,True,False,False
1745520,True,False,False
2070420,True,False,False
1976180,True,False,False
2101260,True,False,False
1913920,True,False,False
1282410,True,False,False
2082830,True,False,False
2083730,True,False,False
2018130,True,False,True
1633370,True,False,False
2065610,True,False,False
1493960,True,False,False
1811010,True,False,False
2088520,True,False,False
1808060,True,False,False
1427510,True,False,False
1947100,True,False,False
1981780,True,False,False
2087180,True,False,False
2073110,True,False,False
1769360,True,False,False
2062840,True,False,False
2103540,True,False,False
1797880,True,False,False
2082520,True,False,False
2053890,True,False,False
2087370,True,False,False
1955410,True,False,False
2080570,True,False,False
2027360,True,False,False
1703930,True,False,False
1975160,True,False,False
1935750,True,False,False
2068820,True,True,True
1685470,True,False,False
2057040,True,False,False
2096050,True,False,False
2090480,True,False,False
1916240,True,False,False
1374170,True,False,False
2067450,True,False,False
2081600,True,False,False
1988830,True,False,False
2092410,True,False,False
2068730,True,False,False
2070390,True,False,False
1811040,True,False,False
2087360,True,False,False
1535030,True,False,False
1362480,True,False,False
1642010,True,False,False
1975480,True,True,False
1923690,True,False,False
2050460,True,False,False
1523900,True,False,False
1897680,True,False,False
2094160,True,False,False
2109880,True,False,False
1952970,True,False,False
2068810,True,False,False
2092530,True,False,True
2073410,True,False,False
2081460,True,False,False
1862820,True,False,False
2072110,True,False,False
2094440,True,False,True
1831080,True,False,False
1925450,True,True,False
1575470,True,False,True
2077430,True,False,False
1989650,True,False,False
2094920,True,False,False
1777000,True,True,True
1941740,True,False,True
1968430,True,True,True
2090450,True,False,False
1958620,True,False,False
1960610,True,False,False
2027300,True,False,False
1556490,True,False,False
1478160,True,False,True
1809500,True,False,False
2078240,True,False,False
1598030,True,True,True
2095450,True,False,False
2084260,True,False,False
1767730,True,False,False
1599600,True,False,False
1993940,True,False,False
2057070,True,False,False
1986890,True,False,False
1795880,True,False,False
2078130,True,False,False
1247580,True,False,False
1822230,True,False,False
1952990,True,False,False
2004610,True,True,True
2072580,True,True,False
1987810,True,False,False
1746660,True,False,False
2078600,True,False,True
1027650,True,False,False
1814090,True,False,False
1528680,True,False,False
2003510,True,False,False
615530,True,True,True
2077700,True,False,False
2110920,True,False,False
2090140,True,False,False
2107890,True,False,False
1752220,True,False,False
1512780,True,False,False
1912490,True,False,False
1944140,True,False,False
2076390,True,False,False
2074040,True,False,False
2077870,True,False,False
2090230,True,False,False
2087450,True,True,True
1952950,True,False,False
2105520,True,False,False
1986760,True,False,False
1891210,True,False,False
1505230,True,False,False
2107880,True,False,False
1918560,True,False,False
1674710,True,False,False
2056550,True,False,False
2105280,True,False,False
1828260,True,False,False
2066250,True,True,False
1681310,True,False,False
2069420,True,False,False
1546400,True,False,False
2080790,True,False,False
2058240,True,False,False
1944570,True,False,False
1994440,True,False,False
1287040,True,False,False
2074190,True,False,False
2080240,True,False,False
2102660,True,False,False
2092700,True,False,False
2096040,True,False,False
2065650,True,False,False
1917950,True,False,False
2083010,True,False,False
2090170,True,False,False
1906870,True,False,False
929630,True,False,False
2022360,True,False,False
1860960,True,False,False
2008110,True,False,False
1913200,True,False,True
2019670,True,False,False
1986040,True,True,True
1654970,True,False,False
2108490,True,False,False
2078820,True,False,False
2013780,True,False,False
1866180,True,False,False
1788540,True,False,False
2084130,True,False,False
2089760,True,False,False
1968520,True,False,False
2050740,True,True,False
2085860,True,False,False
1912630,True,False,False
1984260,True,False,False
2015430,True,False,False
2059600,True,False,False
2003240,True,False,False
2004390,True,True,False
2103580,True,False,False
2023430,True,False,False
1943610,True,False,False
1662140,True,False,False
1945780,True,False,False
2082170,True,False,False
1489110,True,False,False
2079240,True,False,False
1924590,True,False,False
1122700,True,True,False
2069540,True,True,True
1845400,True,False,False
1984810,True,False,False
1995290,True,False,False
2091250,True,False,False
1815780,True,False,False
2056490,True,False,False
2086990,True,False,False
2079530,True,False,False
2054290,True,False,False
1990050,True,True,True
2088680,True,False,False
1952960,True,False,False
2085510,True,False,False
1760660,True,False,False
2089000,True,False,False
1996800,True,False,False
1599860,True,False,False
1952400,True,False,False
1988190,True,True,True
2010340,True,False,False
2091890,True,False,False
2062830,True,False,False
2104470,True,False,False
2086120,True,False,False
1324350,True,False,False
1979430,True,False,False
1972990,True,False,False
2072890,True,False,False
2094090,True,True,True
1950110,True,False,False
1928900,True,False,False
2063210,True,False,False
2090630,True,False,False
2075340,True,False,False
1802420,True,False,False
2083360,True,False,False
2061000,True,False,False
2080160,True,False,False
2111180,True,False,False
2054230,True,False,False
1866880,True,False,False
2078120,True,False,False
1655940,True,False,False
1998030,True,False,False
1174270,True,False,False
1842330,True,False,False
1933970,True,False,False
2069960,True,False,False
2062780,True,False,False
2082860,True,False,False
2061820,True,False,False
2091820,True,False,False
2085970,True,True,False
1903400,True,False,False
2050120,True,False,False
2092810,True,False,False
2071770,True,False,False
1969910,True,False,False
2051990,True,True,True
2067200,True,False,False
2087850,True,False,False
1358810,True,True,True
2018810,True,False,True
2060000,True,False,False
1931440,True,False,False
1950820,True,True,False
2063140,True,False,False
2089720,True,True,False
2084100,True,False,False
1817560,True,False,False
1949440,True,False,False
2091810,True,False,False
1831740,True,False,True
2103050,True,False,False
1665170,True,False,False
1964310,True,False,False
1970070,True,False,False
1989950,True,False,False
2023070,True,False,False
1719240,True,True,False
2090400,True,False,False
2086520,True,False,False
1583960,True,False,False
2077040,True,False,False
1952900,True,False,False
2076740,True,False,False
2118090,True,False,False
1906180,True,False,False
1729340,True,False,False
2099940,True,False,False
2083790,True,False,False
1949420,True,True,True
1889670,True,False,False
2085500,True,False,False
993530,True,True,False
2091040,True,False,False
2086730,True,False,False
1388870,True,False,False
1651610,True,False,False
1893350,True,False,False
1833560,True,True,True
2090500,True,False,False
2025210,True,False,False
2095230,True,False,False
1862520,True,False,False
1931510,True,False,False
2091110,True,False,False
2114870,True,False,False
2020500,True,False,False
2070030,True,False,True
959380,True,False,False
2020480,True,False,False
2119540,True,False,False
2087300,True,False,False
1376150,True,False,False
2021840,True,False,False
2068900,True,False,False
1973710,True,False,False
1874080,True,False,False
2057400,True,True,True
1313140,True,True,False
2020570,True,False,False
2066360,True,False,False
2116560,True,False,False
1970780,True,False,False
2072820,True,False,False
1520760,True,True,True
1379580,True,False,False
2102610,True,False,False
2077270,True,False,False
2058950,True,False,False
2061140,True,False,False
2066210,True,False,False
1972190,True,False,False
1887000,True,False,False
2098470,True,False,False
2056030,True,False,False
2066960,True,True,False
2099440,True,False,False
2051830,True,False,False
1979240,True,False,False
1902150,True,False,False
1975280,True,True,True
2091840,True,False,False
2097720,True,False,False
1891140,True,False,False
1989980,True,False,False
1952780,True,True,True
2100090,True,False,False
2096320,True,False,False
2088720,True,False,False
2073530,True,True,False
1956350,True,False,False
1914110,True,False,False
2117340,True,False,False
1880020,True,False,True
2072080,True,False,False
2013270,True,False,False
2084220,True,False,False
2074140,True,True,True
1914130,True,False,False
2114620,True,False,False
1925210,True,False,False
2093290,True,False,False
1960400,True,True,True
2098370,True,False,False
2102880,True,False,False
1687760,True,False,False
2099370,True,False,False
2084030,True,True,False
2097100,True,False,False
2098860,True,False,False
2082590,True,False,False
1846270,True,True,False
2090160,True,False,False
1953960,True,True,False
2020530,True,False,False
1968500,True,False,False
2100730,True,False,True
2020550,True,False,False
2094170,True,False,False
1875670,True,False,False
1983740,True,True,True
2110810,True,False,False
2016840,True,False,False
2085270,True,False,False
2099350,True,False,False
2077170,True,False,False
2020490,True,False,False
2010530,True,False,False
1969530,True,True,True
2079710,True,False,True
1921550,True,True,True
1982640,True,False,False
2101220,True,False,False
1767170,True,True,False
1949850,True,False,False
2076430,True,False,False
1822010,True,True,True
2100010,True,False,False
2055720,True,False,True
2076250,True,False,False
2064150,True,False,False
2082290,True,False,True
2013870,True,False,False
2004980,True,False,False
2082990,True,False,False
2061630,True,False,False
1827700,True,False,False
1810730,True,False,False
2003350,True,False,False
1727200,True,False,True
1713140,True,True,False
2098510,True,False,False
1879730,True,False,False
2108350,True,False,False
2116650,True,False,False
1958810,True,False,False
2095740,True,False,False
2020520,True,False,False
2008480,True,False,False
2052680,True,False,False
2099270,True,False,False
2091650,True,False,False
2099990,True,False,False
2083700,True,False,False
2115960,True,False,False
1724320,True,False,False
2020510,True,False,False
759080,True,False,False
2087290,True,False,False
2079260,True,False,False
1945990,True,False,False
1328840,True,False,False
2116130,True,False,False
2007080,True,False,False
2092180,True,False,False
2064500,True,False,False
1977550,True,False,False
1958400,True,True,False
2024300,True,False,False
2074500,True,False,False
2080660,True,False,False
1738540,True,False,False
2080420,True,False,False
1893420,True,False,False
1897320,True,False,False
2095800,True,False,False
1684990,True,False,False
2063970,True,False,True
2095960,True,False,False
1893080,True,False,False
2088000,True,False,False
1973680,True,False,False
1869870,True,False,False
1943950,True,False,False
2090460,True,False,False
2087390,True,False,False
2101270,True,False,True
2091610,True,False,False
2027550,True,False,True
1851520,True,False,False
2088420,True,False,False
2098620,True,True,False
2094510,True,False,False
2090150,True,False,False
2092240,True,False,False
2093650,True,True,True
1844400,True,False,False
1772910,True,False,False
946030,True,False,True
2060730,True,True,True
1174380,True,True,True
2089110,True,False,False
2092130,True,False,False
2098210,True,False,False
2025380,True,False,False
1985240,True,False,False
1888920,True,False,False
2094230,True,False,False
2018640,True,False,False
2084270,True,False,False
2053580,True,False,False
2111520,True,False,False
1425760,True,False,True
2094200,True,False,False
2070120,True,False,False
2010240,True,False,False
1417750,True,False,False
2092260,True,False,False
1956280,True,False,False
2095010,True,False,False
2100210,True,False,False
1044720,True,False,False
1861390,True,False,False
2070560,True,False,False
1514460,True,False,False
1649080,True,True,True
2002430,True,True,True
1629530,True,False,False
1935850,True,False,False
1991860,True,True,True
2102130,True,False,False
1817070,True,False,False
2093330,True,False,False
1978580,True,True,False
2112630,True,False,False
2117640,True,False,False
1695260,True,False,False
2115750,True,False,False
2088710,True,False,False
1980420,True,False,False
2105180,True,False,False
2082560,True,False,False
1982680,True,False,False
2066200,True,False,False
1674320,True,False,False
2111050,True,False,False
2094720,True,False,False
2025970,True,False,False
1959050,True,False,False
1684010,True,False,False
2020540,True,False,False
2056400,True,False,False
2000110,True,False,False
2116530,True,False,False
1903510,True,False,False
2090580,True,True,False
2088120,True,False,False
2086830,True,False,False
1829010,True,False,False
2016410,True,False,False
957660,True,True,False
1425630,True,False,True
1454640,True,False,False
2097070,True,False,False
2025340,True,False,False
2091980,True,False,False
2077050,True,False,True
2093100,True,False,False
2101560,True,False,False
1177970,True,False,False
2101760,True,False,False
1643850,True,False,False
1191800,True,False,False
1970160,True,True,True
1999910,True,False,False
2001380,True,False,True
1927780,True,False,False
2057170,True,False,False
1909820,True,False,False
1972590,True,False,False
2089330,True,False,False
2092070,True,False,False
1490340,True,True,False
1950570,True,False,False
2121400,True,False,False
2104450,True,False,False
1514950,True,False,True
1957170,True,False,False
2077550,True,False,False
2099050,True,False,False
1914390,True,False,False
1969220,True,False,False
1288320,True,False,False
2098820,True,False,False
1693300,True,False,False
1514190,True,False,False
2104960,True,False,False
2105390,True,False,False
2068560,True,False,False
1027810,True,False,False
2124090,True,False,False
1990590,True,False,False
2020330,True,False,False
2019920,True,False,False
1919710,True,False,False
2051020,True,False,False
1951560,True,True,True
2091000,True,False,False
2090610,True,False,False
1319460,True,False,False
1737730,True,False,False
1488070,True,False,False
1964330,True,False,False
2098730,True,False,False
2093340,True,False,False
2084010,True,False,False
1966240,True,False,False
1760250,True,False,False
1819660,True,False,False
2100810,True,False,True
2105420,True,False,False
2005360,True,False,False
1694360,True,False,False
1951660,True,True,True
1942120,True,False,False
2094350,True,False,False
2086280,True,False,False
2087000,True,False,False
1878190,True,False,False
1350650,True,False,True
2101180,True,False,False
2098280,True,False,False
2014180,True,False,False
2084960,True,False,False
1995760,True,False,False
2052640,True,False,False
2101600,True,False,False
2094780,True,False,False
1726120,True,False,False
1141330,True,False,False
1944360,True,True,True
2098720,True,False,False
2070500,True,False,False
2101990,True,False,False
2103290,True,False,False
2098650,True,True,False
1970580,True,True,True
2094290,True,False,False
1433000,True,False,True
1185290,True,False,False
1970510,True,False,False
1294420,True,False,False
1740380,True,False,False
2109990,True,False,False
1858550,True,False,False
1407450,True,False,False
1968730,True,False,False
2005710,True,True,False
2124280,True,False,False
1552620,True,False,False
2061680,True,False,False
2051450,True,False,False
1989310,True,False,False
2125180,True,False,False
2087470,True,False,False
1995450,True,False,False
2092190,True,False,False
2081470,True,False,False
2062420,True,False,False
1773360,True,False,False
1140150,True,False,False
2018190,True,False,False
2066110,True,False,False
1240590,True,False,False
1937910,True,False,False
1747830,True,False,True
1929740,True,False,False
2090180,True,False,False
2026430,True,False,False
1155900,True,False,False
2088080,True,True,False
1677890,True,False,False
2125890,True,False,False
1887260,True,False,False
1735060,True,True,True
2099220,True,False,False
2021130,True,False,False
2107920,True,False,False
1985660,True,False,False
1789310,True,False,False
1141320,True,False,False
2105170,True,False,False
2085870,True,False,False
2117510,True,False,False
2092750,True,False,False
1688320,True,True,False
2106340,True,False,False
2088040,True,False,False
1980770,True,False,False
2108760,True,True,True
2071170,True,False,False
2086580,True,False,False
2065330,True,False,False
1782690,True,False,False
1982650,True,False,False
2014930,True,True,True
2102060,True,False,False
2095350,True,False,False
2074330,True,False,False
1054350,True,False,False
1919240,True,False,False
1343240,True,False,False
2099610,True,False,False
2094520,True,False,True
1925330,True,False,False
2104700,True,False,False
2085130,True,False,False
1590190,True,False,False
2095600,True,False,False
1856040,True,False,False
2001150,True,True,False
2010830,True,False,False
2068050,True,False,False
2105410,True,False,False
1931150,True,False,False
2091120,True,False,False
1434910,True,False,False
2085800,True,False,False
1828690,True,False,False
1980930,True,False,False
1825150,True,False,False
2111880,True,False,False
1646350,True,False,False
2121540,True,False,False
1945880,True,False,False
1412890,True,False,False
2066330,True,False,False
1784180,True,False,False
1691630,True,False,False
1873750,True,False,False
2079960,True,False,False
2083960,True,False,False
1678250,True,False,False
1109680,True,False,False
1947690,True,False,False
2063930,True,False,False
2100940,True,False,False
2083570,True,False,False
2105010,True,True,False
2075540,True,False,False
2091220,True,True,False
2099770,True,False,False
1848860,True,False,False
2125910,True,False,False
1211250,True,False,False
1879750,True,False,False
1550730,True,False,False
2002470,True,False,False
2122670,True,False,False
2099180,True,False,False
2091350,True,True,False
2002410,True,False,False
2101830,True,False,False
2106170,True,False,False
1916920,True,False,False
2076730,True,False,False
1975460,True,False,False
1989360,True,False,False
2077150,True,False,False
1882950,True,True,True
2075250,True,False,False
1885200,True,False,False
2108420,True,True,True
2080640,True,False,False
1890030,True,False,False
2105230,True,False,False
1681890,True,False,False
1930440,True,True,True
2124580,True,False,False
1548680,True,False,False
2063680,True,False,False
1919740,True,False,False
1874260,True,False,False
1951800,True,False,False
1914000,True,False,False
2098760,True,False,False
2080560,True,False,False
2012000,True,False,False
2066300,True,True,False
1610890,True,True,True
1367490,True,True,False
1442170,True,False,False
2113660,True,False,False
2105680,True,False,False
2104600,True,False,False
2095220,True,True,True
2105960,True,False,False
2084410,True,False,False
2110070,True,False,False
2096540,True,False,False
2112140,True,False,False
2114670,True,False,False
1804170,True,False,False
2084090,True,False,False
2112570,True,False,False
1939740,True,False,False
2100200,True,False,False
1730170,True,False,False
1997800,True,False,False
2095770,True,False,False
2096400,True,False,False
1705580,True,True,True
1815630,True,False,False
2115710,True,False,False
2112730,True,False,False
2121620,True,False,False
2108960,True,False,False
2127860,True,False,False
1759990,True,False,False
1611430,True,False,False
2111760,True,False,False
2107420,True,False,False
2114680,True,False,False
1727500,True,False,False
2088270,True,False,False
2109470,True,False,False
1842890,True,False,False
2014510,True,False,False
1964870,True,False,False
1957110,True,False,False
705510,True,False,False
2100710,True,False,False
1944710,True,False,False
2115470,True,False,False
2005800,True,False,False
1979190,True,True,False
1131670,True,True,True
2097870,True,False,False
2114390,True,False,False
2126000,True,False,False
2124770,True,True,False
2112160,True,False,False
2093020,True,False,False
2105490,True,False,False
2101710,True,False,False
2099000,True,False,False
2105140,True,False,False
1947750,True,True,False
2116600,True,False,False
2071980,True,False,False
782250,True,True,True
1994280,True,False,False
2104770,True,False,False
2070440,True,False,False
1473480,True,False,False
2109010,True,False,False
2104760,True,False,False
1853120,True,False,False
2098970,True,False,False
2106660,True,False,False
1990910,True,False,False
1935110,True,False,False
2114660,True,False,False
2123370,True,False,False
1247860,True,False,False
2107060,True,False,False
1907690,True,False,False
1681730,True,False,False
1699660,True,False,False
1426540,True,False,False
2123730,True,False,False
2063560,True,False,False
1896720,True,False,False
2111980,True,False,False
1821340,True,False,False
1799950,True,False,False
1922620,True,False,False
1854630,True,False,True
1746700,True,False,False
2103250,True,False,False
2061540,True,False,False
2113000,True,False,True
2055370,True,False,False
2109160,True,False,False
1766010,True,False,False
2106530,True,False,False
1983270,True,False,False
2106820,True,False,False
2113160,True,False,False
1773440,True,False,False
1859470,True,False,False
2092620,True,False,False
1588700,True,True,True
1957590,True,False,False
840110,True,False,True
2093420,True,False,False
2091160,True,False,False
2104320,True,False,False
1978500,True,False,False
2094620,True,True,True
2115510,True,False,False
2107020,True,False,False
1787070,True,True,True
2077130,True,False,False
2088630,True,False,False
2096980,True,False,False
2062630,True,False,False
2114190,True,False,False
1959070,True,False,False
2006210,True,False,False
1284210,True,False,False
1833070,True,False,False
2117120,True,False,False
2051530,True,False,False
720660,True,False,False
1924240,True,False,False
1973360,True,True,False
2075120,True,False,False
2127080,True,False,False
949480,True,False,False
1461030,True,False,False
2095070,True,False,False
2102940,True,False,False
1767950,True,False,False
2076040,True,False,False
2097920,True,False,False
1578500,True,False,False
1945230,True,False,False
2077020,True,False,False
1442670,True,True,True
1934540,True,False,False
1951950,True,False,False
2027420,True,False,False
2051590,True,False,False
2098960,True,False,False
1198850,True,False,False
2109550,True,False,False
2019640,True,True,True
2114000,True,False,False
656100,True,False,False
1669420,True,False,False
2114710,True,False,False
1968950,True,True,True
1499690,True,False,False
1752050,True,False,False
2020850,True,False,True
2107290,True,False,False
1989740,True,False,False
2018320,True,False,False
2102500,True,False,False
2115480,True,False,False
2110740,True,False,True
1950640,True,False,False
1777620,True,False,False
1900490,True,False,True
728540,True,False,False
2107810,True,False,False
2097540,True,False,False
2091760,True,False,False
2109220,True,False,False
2111920,True,False,False
2120120,True,False,False
2104790,True,False,False
1898420,True,False,False
2112270,True,False,False
2131320,True,False,False
1390410,True,False,False
2073900,True,False,False
2064890,True,False,False
2109800,True,False,False
1937750,True,True,False
611300,True,False,False
1923720,True,True,False
1927600,True,False,False
2113650,True,False,False
1997780,True,True,False
2112150,True,False,False
2075230,True,False,False
2004440,True,True,False
2056800,True,False,False
1957680,True,False,False
2129270,True,False,False
1964220,True,True,False
2072590,True,False,False
2110720,True,False,False
2113990,True,False,False
2114370,True,False,False
1729410,True,False,False
1906400,True,False,False
2098330,True,False,False
2101630,True,False,False
1917390,True,False,False
2026960,True,False,False
2113370,True,False,False
1948780,True,True,False
2065010,True,False,False
2107280,True,False,False
2093860,True,False,False
1969720,True,False,False
824550,True,False,False
2096180,True,False,False
1786480,True,False,False
1136380,True,False,False
2079280,True,False,False
2086970,True,False,False
2062910,True,False,False
2104340,True,False,False
2113690,True,False,False
1015190,True,False,False
2113430,True,False,False
2086810,True,False,False
1994400,True,False,False
1775080,True,False,False
2073010,True,True,True
1933450,True,True,False
2126150,True,False,False
2098950,True,False,False
2019990,True,True,True
1934930,True,False,False
1148760,True,True,True
1686640,True,False,False
2114020,True,False,False
1973370,True,False,False
2104570,True,False,False
2080380,True,False,False
2123670,True,False,False
1804630,True,False,False
2128890,True,False,False
2113150,True,False,False
2104530,True,False,False
2106680,True,False,False
1535560,True,False,False
2100060,True,False,False
2068710,True,False,False
2098540,True,False,False
2094180,True,False,False
1986430,True,False,False
1943480,True,False,False
1873300,True,False,True
2097240,True,False,False
1380230,True,False,False
2099190,True,False,False
2023050,True,True,False
2084520,True,False,False
1921340,True,False,False
1682060,True,False,False
2009470,True,False,False
1681880,True,False,False
2003710,True,False,False
2055220,True,False,False
2072320,True,False,False
2119720,True,False,False
1701920,True,False,False
2086150,True,True,False
1976440,True,False,False
1933650,True,False,False
2118320,True,False,False
1866420,True,False,False
1758930,True,False,False
2104780,True,False,False
2121460,True,False,False
2123000,True,False,False
1909170,True,False,False
1993560,True,False,False
2103160,True,False,False
2123020,True,False,False
1938040,True,False,False
2094640,True,False,False
1967040,True,True,False
2108260,True,True,False
2026880,True,False,False
2054060,True,False,False
2062350,True,False,False
2023350,True,False,False
2109530,True,False,False
1540650,True,False,False
2068360,True,False,False
1973620,True,False,False
1890610,True,False,True
2067830,True,False,False
1841070,True,False,False
2097670,True,False,False
2123030,True,False,False
1372110,True,False,False
2022780,True,False,False
2113050,True,False,False
1117370,True,False,False
2113310,True,False,False
1233410,True,False,False
2105460,True,False,False
1950470,True,False,False
2113290,True,False,False
1934180,True,False,False
1771360,True,False,False
1461140,True,False,False
2114980,True,False,False
2079500,True,False,False
2081960,True,False,False
1592360,True,False,False
2083680,True,True,False
1763180,True,True,False
1975170,True,False,False
2075170,True,False,False
1973010,True,False,False
2117130,True,False,False
2124870,True,False,False
1499700,True,False,False
2117410,True,False,False
1943160,True,False,False
1842450,True,False,False
2111410,True,False,False
1808250,True,False,False
1521160,True,False,False
2130100,True,False,False
2102150,True,False,False
2003550,True,False,False
1639300,True,False,False
1866430,True,False,False
1463010,True,False,False
2053990,True,False,True
2094850,True,False,True
2017330,True,False,False
2117930,True,False,True
1590010,True,False,True
2108400,True,False,False
2115190,True,False,False
1796200,True,False,False
2109720,True,False,False
2074710,True,False,False
1954670,True,False,False
1976620,True,False,True
1355250,True,False,False
2122590,True,False,False
1071140,True,False,False
2083580,True,False,False
1979320,True,False,False
1780480,True,False,False
2112910,True,False,False
2136120,True,False,False
1693620,True,False,True
1960570,True,False,False
2050910,True,False,False
1871470,True,False,False
2118570,True,False,True
2140820,True,False,False
1886100,True,False,False
1838740,True,False,False
2013330,True,False,False
1350200,True,False,False
1933780,True,False,False
2091240,True,False,False
1731460,True,False,False
1454730,True,False,False
2119390,True,False,False
2079400,True,False,False
2118110,True,False,False
2102400,True,False,False
2077460,True,False,False
2066660,True,False,False
1334780,True,True,True
2091850,True,False,False
1985670,True,False,False
1459660,True,False,False
1944670,True,False,False
2052550,True,False,False
2118850,True,False,False
2100740,True,False,False
1599020,True,False,False
2065260,True,True,True
2093900,True,True,False
1091740,True,False,False
2131420,True,False,False
2096820,True,False,False
1968340,True,False,False
1967460,True,False,True
1867110,True,False,False
811550,True,False,False
2114150,True,False,False
2083280,True,False,False
2110110,True,False,False
1894600,True,False,False
1838540,True,False,False
1652040,True,False,False
830540,True,False,False
1842510,True,False,False
2121840,True,False,False
2116250,True,False,False
1710790,True,False,True
2115560,True,False,False
2128170,True,False,False
2115170,True,False,False
2079020,True,False,False
2012790,True,False,False
1117350,True,False,False
2119960,True,False,False
1666500,True,False,False
1723750,True,False,False
1465610,True,False,False
2105060,True,False,False
2120830,True,False,False
2118990,True,False,False
1969820,True,True,True
2108820,True,False,False
1387950,True,False,False
1934700,True,False,False
1408610,True,False,False
2103320,True,False,False
1911170,True,True,True
2063430,True,True,True
2026280,True,False,False
1962130,True,False,False
2074440,True,False,False
1325430,True,False,False
2124810,True,False,False
1748230,True,True,True
1956570,True,False,False
1988390,True,False,False
2108840,True,False,False
2111400,True,False,False
2122220,True,False,False
2120140,True,False,False
2050490,True,False,False
2119110,True,False,False
2125790,True,False,False
2024140,True,False,False
2101330,True,False,False
1266700,True,False,False
1324340,True,False,False
2123800,True,False,False
2115050,True,False,False
1413580,True,False,False
2091230,True,False,False
2013970,True,False,False
1804500,True,False,False
2111770,True,True,True
2123720,True,False,False
1547860,True,False,False
2110760,True,False,False
1953920,True,False,False
1915000,True,False,False
1500280,True,False,False
2111390,True,False,False
1691600,True,False,False
1855130,True,True,True
1933510,True,False,True
2004730,True,False,False
1999970,True,False,False
1955260,True,False,False
2026060,True,False,False
2027060,True,False,False
2120960,True,False,False
2113320,True,False,False
2121120,True,False,False
2114750,True,False,False
2122170,True,False,False
2066870,True,False,False
2118350,True,False,False
2140400,True,False,False
2138220,True,False,False
2117170,True,True,True
2025440,True,False,False
2117140,True,False,False
2099040,True,False,False
2097860,True,False,False
1827290,True,False,False
1970060,True,False,True
1850270,True,False,False
2140380,True,False,False
2116710,True,False,False
2112760,True,True,True
2077070,True,False,False
2000190,True,False,False
1960270,True,False,False
2054800,True,False,False
1721100,True,False,False
1972910,True,False,False
2019370,True,False,False
1997900,True,False,False
2122970,True,False,False
1154830,True,False,False
1977530,True,False,False
2072010,True,False,False
2089170,True,False,False
2088450,True,False,False
2013900,True,False,False
2088260,True,False,False
1654360,True,False,False
1972360,True,False,False
2050150,True,False,False
2106770,True,False,False
1469170,True,False,False
1708520,True,False,False
1633140,True,False,False
2119380,True,False,False
2121440,True,False,False
2108580,True,False,False
937380,True,False,False
1698280,True,True,True
1409530,True,False,False
2057720,True,False,False
1997680,True,False,False
2116850,True,False,False
1726760,True,False,False
1429510,True,False,False
2134200,True,False,False
2109610,True,False,False
1162990,True,False,False
1630420,True,False,False
2131470,True,False,False
2084170,True,False,False
1965580,True,True,True
2108730,True,False,False
2102080,True,False,False
2093760,True,False,False
2069710,True,False,False
1908330,True,False,False
1888100,True,False,True
2097550,True,True,False
2107330,True,True,True
2072950,True,False,False
2126760,True,False,False
1981090,True,False,False
2139700,True,False,False
2102110,True,False,False
1910720,True,False,False
2066270,True,False,False
1825040,True,False,False
2091510,True,False,False
2085160,True,True,False
2114090,True,False,True
2096560,True,False,False
2086130,True,True,True
2098890,True,False,False
2078680,True,False,False
2119700,True,False,False
1934800,True,True,True
